t,theta,theta_dot,torque,reward
876,0.8157686591148376,0.12157221883535385,-0.9395240545272827,-0.6595646313338072
877,0.8192121982574463,0.06887084245681763,-0.9339445233345032,-0.6678287317593642
878,0.8200972676277161,0.017701562494039536,-0.9256150722503662,-0.6724397072211581
879,0.818509578704834,-0.03175436705350876,-0.9146759510040283,-0.6734275081412577
880,0.8145431280136108,-0.07932913303375244,-0.9012676477432251,-0.6708710127039659
881,0.8082996606826782,-0.12486936897039413,-0.8855312466621399,-0.664893939198074
882,0.7998877763748169,-0.16823674738407135,-0.8676068782806396,-0.6556602727005585
883,0.789422333240509,-0.20930859446525574,-0.8476346731185913,-0.6433693286189512
884,0.7770234942436218,-0.24797801673412323,-0.825753390789032,-0.6282505470780108
885,0.7628157734870911,-0.2841540277004242,-0.8021016716957092,-0.6105581398387652
886,0.7469276785850525,-0.31776151061058044,-0.7768175601959229,-0.5905656838086354
887,0.7294906973838806,-0.3487408459186554,-0.7500389218330383,-0.5685607647619375
888,0.7106382846832275,-0.37704765796661377,-0.7219041585922241,-0.5448397631275338
889,0.6905056238174438,-0.4026523232460022,-0.692551851272583,-0.5197028600677466
890,0.669228732585907,-0.42553940415382385,-0.6621222496032715,-0.49344934076467895
891,0.6469432711601257,-0.4457071125507355,-0.6307562589645386,-0.4663732512006287
892,0.6237850189208984,-0.4631665050983429,-0.5985961556434631,-0.4387594580755966
893,0.5998879671096802,-0.47794097661972046,-0.565785825252533,-0.41088015383001697
894,0.5753846764564514,-0.4900655150413513,-0.5324701070785522,-0.382991830018919
895,0.5504053831100464,-0.4995858371257782,-0.49879494309425354,-0.35533273462859993
896,0.5250775218009949,-0.5065578818321228,-0.4649065136909485,-0.3281208190787266
897,0.49952515959739685,-0.5110468864440918,-0.43095073103904724,-0.30155217121233213
898,0.47386878728866577,-0.5131267309188843,-0.39707255363464355,-0.27579992302109474
899,0.44822484254837036,-0.5128791332244873,-0.36341527104377747,-0.25101361582053383
900,0.42270517349243164,-0.5103931427001953,-0.33011960983276367,-0.22731899277514647
901,0.39741700887680054,-0.5057640075683594,-0.29732242226600647,-0.20481819096746587
902,0.37246236205101013,-0.4990929365158081,-0.2651565372943878,-0.183590293197854
903,0.34793803095817566,-0.49048611521720886,-0.23374919593334198,-0.1636922100592971
904,0.3239353597164154,-0.48005411028862,-0.2032214254140854,-0.1451598379114441
905,0.3005397617816925,-0.4679113030433655,-0.1736876219511032,-0.1280094601383782
906,0.2778310179710388,-0.45417511463165283,-0.14525412023067474,-0.11223934701473343
907,0.25588274002075195,-0.4389655590057373,-0.11801929771900177,-0.0978315017216714
908,0.2347625195980072,-0.4224044978618622,-0.09207263588905334,-0.084753525454414
909,0.21453174948692322,-0.40461522340774536,-0.0674944743514061,-0.07296054689837658
910,0.1952456533908844,-0.3857218027114868,-0.044355686753988266,-0.06239718609282635
911,0.17695322632789612,-0.36584851145744324,-0.022717442363500595,-0.05299951260642008
912,0.1596972495317459,-0.345119446516037,-0.002631169743835926,-0.044696965865672594
913,0.14351436495780945,-0.32365790009498596,0.01586148515343666,-0.037414208813616776
914,0.12843507528305054,-0.30158594250679016,0.032728563994169235,-0.031072887331779608
915,0.11448387801647186,-0.2790239453315735,0.04794754832983017,-0.025593273678846645
916,0.10167936980724335,-0.25609007477760315,0.06150522083044052,-0.020895775465714223
917,0.0900343731045723,-0.2328999787569046,0.07339733093976974,-0.016902293823912576
918,0.07955605536699295,-0.20956620573997498,0.08362826704978943,-0.013537420868477212
919,0.07024616003036499,-0.18619796633720398,0.09221047163009644,-0.010729468356494935
920,0.062101125717163086,-0.16290073096752167,0.09916422516107559,-0.00841132486548603
921,0.0551123321056366,-0.139775812625885,0.10451707243919373,-0.006521138019249853
922,0.04926632344722748,-0.11692015826702118,0.108303502202034,-0.005002826816312363
923,0.04454502463340759,-0.0944259837269783,0.11056407541036606,-0.0038064275441277375
924,0.040925994515419006,-0.07238054275512695,0.11134538054466248,-0.0028882836899413213
925,0.03838270530104637,-0.05086591839790344,0.11069915443658829,-0.002211085896278635
926,0.03688476234674454,-0.029958810657262802,0.10868209600448608,-0.001743777799344932
927,0.03639824315905571,-0.009730366989970207,0.1053551584482193,-0.00146133839937645
928,0.03688593953847885,0.009753928519785404,0.10078313946723938,-0.0013444573805161306
929,0.038307659327983856,0.028434379026293755,0.09503428637981415,-0.0013791179955601697
930,0.04062051698565483,0.046257127076387405,0.08817968517541885,-0.0015561037879968204
931,0.043779224157333374,0.06317418813705444,0.08029291033744812,-0.0018704454061093246
932,0.04773639515042305,0.0791434571146965,0.0714496299624443,-0.0023208233350920245
933,0.05244283005595207,0.09412872046232224,0.06172715127468109,-0.002908942603386781
934,0.05784781649708748,0.1080995723605156,0.05120395869016647,-0.0036388943265941716
935,0.06389937549829483,0.12103133648633957,0.039959318935871124,-0.004516517923105655
